date,open,high,low,close
2025-05-20 12:37:00,3246.21997,3246.57007,3245.03003,3245.06006
2025-05-20 12:38:00,3245.05005,3246.54004,3245.03003,3245.3999
2025-05-20 12:39:00,3245.42993,3248.63989,3245.40991,3248.56006
2025-05-20 12:40:00,3248.44995,3248.79004,3247.18994,3247.73999
2025-05-20 12:41:00,3247.75,3248.25,3246.80005,3247.76001
2025-05-20 12:42:00,3247.77002,3248.91992,3246.78003,3248.69995
2025-05-20 12:43:00,3248.68994,3248.68994,3244.84009,3245.23999
2025-05-20 12:44:00,3245.21997,3247.1001,3245.13989,3246.1499
2025-05-20 12:45:00,3246.18994,3247.76001,3245.84009,3245.88989
2025-05-20 12:46:00,3245.8999,3245.8999,3243.51001,3243.76001
2025-05-20 12:47:00,3243.76001,3246.03003,3243.69995,3244.92993
2025-05-20 12:48:00,3244.90991,3245.19995,3244.28003,3244.81006
2025-05-20 12:49:00,3244.81006,3246.15991,3244.80005,3245.67993
2025-05-20 12:50:00,3245.68994,3247.09009,3245.68994,3246.47998
2025-05-20 12:51:00,3246.51001,3246.67993,3244.72998,3244.72998
2025-05-20 12:52:00,3244.72998,3246.23999,3244.42993,3246.06006
2025-05-20 12:53:00,3246.04004,3247.68994,3246.04004,3247.05005
2025-05-20 12:54:00,3247.07007,3247.41992,3246.27002,3246.5
2025-05-20 12:55:00,3246.55005,3247.13989,3245.26001,3245.46997
2025-05-20 12:56:00,3245.46997,3245.46997,3243.37988,3243.71997
2025-05-20 12:57:00,3243.61011,3243.92993,3240.90991,3241.80005
2025-05-20 12:58:00,3241.80005,3242.78003,3241.12012,3242.75
2025-05-20 12:59:00,3242.73999,3243.47998,3242.31006,3242.90991
2025-05-20 13:00:00,3242.8999,3242.90991,3237.19995,3238.36011
2025-05-20 13:01:00,3238.32007,3239.37988,3237.16992,3238.80005
2025-05-20 13:02:00,3238.78003,3239.38989,3237.69995,3239.22998
2025-05-20 13:03:00,3239.22998,3240.32007,3237.76001,3240.18994
2025-05-20 13:04:00,3240.11011,3240.27002,3236.01001,3236.18994
2025-05-20 13:05:00,3236.15991,3237.04004,3234.58008,3235.11011
2025-05-20 13:06:00,3235.13989,3235.55005,3234.11011,3234.20996
2025-05-20 13:07:00,3234.21997,3234.69995,3232.93994,3233.84009
2025-05-20 13:08:00,3233.80005,3235.36011,3233.3999,3234.26001
2025-05-20 13:09:00,3234.23999,3236.96997,3234.02002,3236.07007
2025-05-20 13:10:00,3236.09009,3237.93994,3234.47998,3237.3501
2025-05-20 13:11:00,3237.34009,3238.06006,3237.13989,3237.67993
2025-05-20 13:12:00,3237.76001,3237.76001,3234.57007,3236.05005
2025-05-20 13:13:00,3236.04004,3236.07007,3234.05005,3235.38989
2025-05-20 13:14:00,3235.3999,3236.59009,3234.8999,3236.56006
2025-05-20 13:15:00,3236.63989,3238.80005,3236.61011,3237.1499
2025-05-20 13:16:00,3237.13989,3237.15991,3235.97998,3236.05005
2025-05-20 13:17:00,3236.09009,3238.45996,3236.07007,3238.26001
2025-05-20 13:18:00,3238.27002,3238.66992,3236.61011,3236.87988
2025-05-20 13:19:00,3236.93994,3237.13989,3235.05005,3236.13989
2025-05-20 13:20:00,3236.23999,3237.92993,3235.92993,3237.92993
2025-05-20 13:21:00,3237.92993,3238.22998,3236.67993,3236.68994
2025-05-20 13:22:00,3236.72998,3238.40991,3236.05005,3238.27002
2025-05-20 13:23:00,3238.29004,3238.76001,3236.8501,3237.62988
2025-05-20 13:24:00,3237.63989,3237.87988,3236.46997,3237.58008
2025-05-20 13:25:00,3237.59009,3238.61011,3237.09009,3238.5
2025-05-20 13:26:00,3238.52002,3239.01001,3237.18994,3237.63989
2025-05-20 13:27:00,3237.48999,3237.68994,3236.29004,3237.61011
2025-05-20 13:28:00,3237.59009,3239.07007,3237.59009,3238.1499
2025-05-20 13:29:00,3238.13989,3238.47998,3236.68994,3237.28003
2025-05-20 13:30:00,3237.29004,3239.65991,3236.90991,3238.13989
2025-05-20 13:31:00,3238.27002,3239.28003,3237.59009,3237.94995
2025-05-20 13:32:00,3237.97998,3238.96997,3237.19995,3237.86011
2025-05-20 13:33:00,3237.84009,3240.37012,3237.84009,3239.23999
2025-05-20 13:34:00,3239.22998,3241.42993,3238.71997,3241.34009
2025-05-20 13:35:00,3241.33008,3244.53003,3241.03003,3244.48999
2025-05-20 13:36:00,3244.53003,3245.57007,3244.11011,3245.21997
2025-05-20 13:37:00,3245.21997,3245.23999,3241.38989,3242.31006
2025-05-20 13:38:00,3242.29004,3243.94995,3241.71997,3241.88989
2025-05-20 13:39:00,3241.87988,3242.54004,3240.86011,3241.63989
2025-05-20 13:40:00,3241.63989,3242.6499,3240.29004,3242.37988
2025-05-20 13:41:00,3242.38989,3243.93994,3242.07007,3243.1001
2025-05-20 13:42:00,3243.05005,3243.19995,3241.1001,3241.57007
2025-05-20 13:43:00,3241.56006,3243.54004,3240.96997,3242.80005
2025-05-20 13:44:00,3242.78003,3242.8501,3241.17993,3241.61011
2025-05-20 13:45:00,3241.61011,3243.6001,3241.51001,3243.3999
2025-05-20 13:46:00,3243.40991,3244.53003,3243.09009,3243.70996
2025-05-20 13:47:00,3243.69995,3246.17993,3242.78003,3246.05005
2025-05-20 13:48:00,3246.01001,3246.12988,3245.1499,3245.88989
2025-05-20 13:49:00,3245.76001,3248.23999,3245.65991,3247.92993
2025-05-20 13:50:00,3247.93994,3249.12012,3247.40991,3248.71997
2025-05-20 13:51:00,3248.77002,3249.52002,3248.05005,3248.88989
2025-05-20 13:52:00,3248.87988,3248.93994,3245.90991,3245.90991
2025-05-20 13:53:00,3245.8999,3246.58008,3244.53003,3245.52002
2025-05-20 13:54:00,3245.38989,3248.21997,3244.92993,3248.12988
2025-05-20 13:55:00,3248.13989,3248.53003,3246.40991,3246.71997
2025-05-20 13:56:00,3246.71997,3248.38989,3246.05005,3247.71997
2025-05-20 13:57:00,3247.71997,3255.80005,3247.51001,3255.80005
2025-05-20 13:58:00,3255.82007,3258.01001,3255.63989,3256.8501
2025-05-20 13:59:00,3256.86011,3261.77002,3256.83008,3261.17993
2025-05-20 14:00:00,3261.26001,3264.12012,3260.82007,3262.42993
2025-05-20 14:01:00,3262.44995,3264.71997,3262.05005,3263.76001
2025-05-20 14:02:00,3263.6499,3263.75,3261.67993,3262.28003
2025-05-20 14:03:00,3262.30005,3267.87012,3262.23999,3267.43994
2025-05-20 14:04:00,3267.44995,3271.41992,3267.38989,3270.78003
2025-05-20 14:05:00,3270.78003,3273.78003,3270.53003,3270.90991
2025-05-20 14:06:00,3270.92993,3275.37988,3270.40991,3273.59009
2025-05-20 14:07:00,3273.22998,3275.48999,3272.36011,3273.37988
2025-05-20 14:08:00,3273.38989,3279.31006,3273.31006,3278.69995
2025-05-20 14:09:00,3278.6499,3279.05005,3274.44995,3276.02002
2025-05-20 14:10:00,3276.03003,3278.88989,3274.67993,3275.6499
2025-05-20 14:11:00,3275.6499,3277.76001,3274.09009,3277.68994
2025-05-20 14:12:00,3277.79004,3279.81006,3277.62012,3277.98999
2025-05-20 14:13:00,3277.96997,3279.20996,3275.57007,3279.19995
2025-05-20 14:14:00,3279.20996,3281.27002,3278.58008,3278.62012
2025-05-20 14:15:00,3278.62012,3279.62012,3276.62012,3278.17993
2025-05-20 14:16:00,3278.17993,3281.02002,3277.8501,3279.23999
2025-05-20 14:17:00,3279.22998,3279.65991,3276.68994,3276.94995
2025-05-20 14:18:00,3276.90991,3279.46997,3276.38989,3279.26001
2025-05-20 14:19:00,3279.22998,3282.57007,3278.65991,3282.30005
2025-05-20 14:20:00,3282.36011,3282.38989,3277.86011,3278.51001
2025-05-20 14:21:00,3278.47998,3282.41992,3278.1499,3280.63989
2025-05-20 14:22:00,3280.62988,3283.8501,3280.62988,3282.92993
2025-05-20 14:23:00,3282.92993,3285.13989,3282.38989,3282.90991
2025-05-20 14:24:00,3282.94995,3284.11011,3280.8999,3284.11011
2025-05-20 14:25:00,3284.12988,3285.84009,3283.26001,3283.8501
2025-05-20 14:26:00,3283.80005,3283.86011,3280.17993,3280.34009
2025-05-20 14:27:00,3280.34009,3281.77002,3279.90991,3281.43994
2025-05-20 14:28:00,3281.25,3281.59009,3279.12012,3279.93994
2025-05-20 14:29:00,3279.92993,3280.57007,3279.54004,3279.95996
2025-05-20 14:30:00,3279.94995,3283.1499,3279.91992,3281.6001
2025-05-20 14:31:00,3281.6001,3284.28003,3281.31006,3284.27002
2025-05-20 14:32:00,3284.29004,3284.32007,3281.0,3283.05005
2025-05-20 14:33:00,3283.03003,3283.27002,3281.28003,3283.06006
2025-05-20 14:34:00,3283.05005,3283.1499,3278.77002,3279.57007
2025-05-20 14:35:00,3279.58008,3279.59009,3276.3501,3276.55005
2025-05-20 14:36:00,3276.53003,3278.01001,3274.96997,3276.71997
2025-05-20 14:37:00,3276.72998,3279.44995,3274.58008,3279.43994
2025-05-20 14:38:00,3279.42993,3280.45996,3277.8999,3279.62012
2025-05-20 14:39:00,3279.61011,3282.28003,3279.55005,3282.1499
2025-05-20 14:40:00,3282.22998,3285.30005,3281.92993,3285.21997
2025-05-20 14:41:00,3285.21997,3285.21997,3282.6001,3282.65991
2025-05-20 14:42:00,3282.62012,3283.67993,3281.71997,3283.02002
2025-05-20 14:43:00,3283.05005,3283.52002,3281.32007,3282.47998
2025-05-20 14:44:00,3282.47998,3282.92993,3281.21997,3281.75
2025-05-20 14:45:00,3281.76001,3281.81006,3279.71997,3279.93994
2025-05-20 14:46:00,3279.90991,3281.15991,3279.40991,3279.43994
2025-05-20 14:47:00,3279.46997,3280.92993,3279.45996,3280.61011
2025-05-20 14:48:00,3280.63989,3281.22998,3279.86011,3280.06006
2025-05-20 14:49:00,3280.06006,3280.96997,3280.06006,3280.78003
2025-05-20 14:50:00,3280.79004,3282.86011,3280.79004,3282.55005
2025-05-20 14:51:00,3282.57007,3283.78003,3282.36011,3283.19995
2025-05-20 14:52:00,3283.21997,3283.42993,3282.32007,3283.12012
2025-05-20 14:53:00,3283.12012,3284.15991,3282.8501,3282.8501
2025-05-20 14:54:00,3282.84009,3283.32007,3280.65991,3282.69995
2025-05-20 14:55:00,3282.69995,3282.94995,3281.51001,3281.82007
2025-05-20 14:56:00,3281.82007,3282.44995,3281.44995,3282.05005
2025-05-20 14:57:00,3282.05005,3283.05005,3281.31006,3282.86011
2025-05-20 14:58:00,3282.86011,3283.03003,3281.86011,3282.8501
2025-05-20 14:59:00,3282.86011,3283.07007,3282.07007,3282.55005
2025-05-20 15:00:00,3282.55005,3283.63989,3282.08008,3282.22998
2025-05-20 15:01:00,3282.21997,3282.43994,3278.3999,3278.86011
2025-05-20 15:02:00,3278.86011,3280.94995,3278.69995,3280.26001
2025-05-20 15:03:00,3280.3501,3282.06006,3278.93994,3279.11011
2025-05-20 15:04:00,3279.07007,3279.57007,3277.40991,3277.73999
2025-05-20 15:05:00,3277.76001,3277.92993,3275.37988,3275.68994
2025-05-20 15:06:00,3275.65991,3277.0,3273.87988,3274.40991
2025-05-20 15:07:00,3274.31006,3275.53003,3273.53003,3275.46997
2025-05-20 15:08:00,3275.45996,3276.57007,3275.28003,3276.08008
2025-05-20 15:09:00,3276.21997,3276.36011,3274.56006,3275.92993
2025-05-20 15:10:00,3275.91992,3277.07007,3275.47998,3275.80005
2025-05-20 15:11:00,3275.82007,3278.42993,3275.76001,3276.87012
2025-05-20 15:12:00,3276.86011,3277.32007,3275.62012,3277.28003
2025-05-20 15:13:00,3277.27002,3279.68994,3276.69995,3278.94995
2025-05-20 15:14:00,3278.94995,3279.41992,3277.18994,3279.26001
2025-05-20 15:15:00,3279.18994,3280.91992,3278.87012,3280.41992
2025-05-20 15:16:00,3280.3999,3282.61011,3280.37012,3281.53003
2025-05-20 15:17:00,3281.53003,3282.13989,3280.32007,3281.02002
2025-05-20 15:18:00,3281.05005,3281.76001,3280.68994,3281.53003
2025-05-20 15:19:00,3281.52002,3281.86011,3280.13989,3280.53003
2025-05-20 15:20:00,3280.48999,3281.19995,3279.15991,3279.17993
2025-05-20 15:21:00,3279.18994,3280.17993,3278.82007,3279.70996
2025-05-20 15:22:00,3279.69995,3279.87988,3278.71997,3279.19995
2025-05-20 15:23:00,3279.20996,3279.20996,3276.53003,3277.84009
2025-05-20 15:24:00,3277.8501,3280.06006,3277.8501,3279.18994
2025-05-20 15:25:00,3279.1001,3280.11011,3278.6001,3279.73999
2025-05-20 15:26:00,3279.73999,3280.93994,3279.05005,3280.51001
2025-05-20 15:27:00,3280.51001,3281.43994,3279.87988,3279.87988
2025-05-20 15:28:00,3279.88989,3279.88989,3277.76001,3278.06006
2025-05-20 15:29:00,3278.05005,3278.76001,3277.57007,3278.13989
2025-05-20 15:30:00,3278.16992,3278.28003,3276.69995,3277.26001
2025-05-20 15:31:00,3277.25,3278.57007,3276.40991,3278.20996
2025-05-20 15:32:00,3278.21997,3278.51001,3278.13989,3278.16992
2025-05-20 15:33:00,3278.15991,3279.55005,3277.8999,3278.62012
2025-05-20 15:34:00,3278.67993,3278.77002,3276.91992,3276.98999
2025-05-20 15:35:00,3276.98999,3278.32007,3276.87988,3277.69995
2025-05-20 15:36:00,3277.59009,3277.6001,3276.66992,3277.42993
2025-05-20 15:37:00,3277.44995,3277.95996,3276.94995,3277.32007
2025-05-20 15:38:00,3277.31006,3278.07007,3277.30005,3277.47998
2025-05-20 15:39:00,3277.57007,3278.05005,3277.52002,3277.77002
2025-05-20 15:40:00,3277.73999,3278.69995,3277.72998,3278.05005
2025-05-20 15:41:00,3278.03003,3278.68994,3277.31006,3278.6499
2025-05-20 15:42:00,3278.63989,3279.82007,3278.44995,3279.43994
2025-05-20 15:43:00,3279.42993,3280.18994,3279.38989,3280.09009
2025-05-20 15:44:00,3280.11011,3281.15991,3280.03003,3280.56006
2025-05-20 15:45:00,3280.57007,3281.62988,3280.5,3281.22998
2025-05-20 15:46:00,3281.22998,3281.29004,3279.70996,3280.13989
2025-05-20 15:47:00,3280.13989,3280.15991,3277.1499,3277.44995
2025-05-20 15:48:00,3277.43994,3278.36011,3276.32007,3278.15991
2025-05-20 15:49:00,3278.15991,3278.66992,3278.05005,3278.65991
2025-05-20 15:50:00,3278.65991,3278.65991,3277.05005,3277.75
2025-05-20 15:51:00,3277.76001,3278.44995,3277.43994,3278.12012
2025-05-20 15:52:00,3278.07007,3279.01001,3277.88989,3277.88989
2025-05-20 15:53:00,3277.87012,3278.94995,3277.70996,3278.93994
2025-05-20 15:54:00,3278.93994,3279.05005,3278.19995,3278.43994
2025-05-20 15:55:00,3278.43994,3278.56006,3277.92993,3278.5
2025-05-20 15:56:00,3278.44995,3278.58008,3277.48999,3277.90991
2025-05-20 15:57:00,3277.91992,3278.61011,3277.81006,3278.06006
2025-05-20 15:58:00,3278.09009,3278.09009,3276.8999,3277.03003
2025-05-20 15:59:00,3277.03003,3277.82007,3276.94995,3277.32007
2025-05-20 16:00:00,3277.31006,3278.29004,3277.17993,3278.23999
2025-05-20 16:01:00,3278.21997,3280.01001,3278.21997,3279.86011
2025-05-20 16:02:00,3279.88989,3280.17993,3278.42993,3279.15991
2025-05-20 16:03:00,3279.19995,3279.44995,3278.56006,3278.93994
2025-05-20 16:04:00,3278.92993,3279.95996,3278.92993,3279.79004
2025-05-20 16:05:00,3279.78003,3279.88989,3279.23999,3279.46997
2025-05-20 16:06:00,3279.46997,3279.63989,3278.63989,3279.45996
2025-05-20 16:07:00,3279.44995,3280.37012,3279.21997,3280.21997
2025-05-20 16:08:00,3280.22998,3281.69995,3280.21997,3281.57007
2025-05-20 16:09:00,3281.56006,3282.61011,3281.46997,3281.51001
2025-05-20 16:10:00,3281.51001,3281.98999,3281.03003,3281.97998
2025-05-20 16:11:00,3281.98999,3282.13989,3281.61011,3281.70996
2025-05-20 16:12:00,3281.69995,3281.81006,3280.70996,3281.17993
2025-05-20 16:13:00,3281.15991,3281.43994,3280.79004,3280.79004
2025-05-20 16:14:00,3280.87012,3281.3999,3280.8501,3281.03003
2025-05-20 16:15:00,3281.05005,3282.61011,3280.84009,3281.90991
2025-05-20 16:16:00,3281.8999,3282.43994,3281.31006,3281.57007
2025-05-20 16:17:00,3281.55005,3281.83008,3281.19995,3281.29004
2025-05-20 16:18:00,3281.28003,3281.31006,3279.81006,3280.33008
2025-05-20 16:19:00,3280.34009,3281.32007,3280.26001,3281.28003
2025-05-20 16:20:00,3281.28003,3281.65991,3280.96997,3281.36011
2025-05-20 16:21:00,3281.36011,3281.8501,3281.22998,3281.63989
2025-05-20 16:22:00,3281.61011,3281.65991,3281.1001,3281.48999
2025-05-20 16:23:00,3281.47998,3281.57007,3280.22998,3280.57007
2025-05-20 16:24:00,3280.55005,3281.03003,3280.01001,3280.40991
2025-05-20 16:25:00,3280.40991,3280.58008,3278.8999,3279.27002
2025-05-20 16:26:00,3279.27002,3279.73999,3279.20996,3279.48999
2025-05-20 16:27:00,3279.46997,3279.80005,3279.31006,3279.57007
2025-05-20 16:28:00,3279.57007,3280.12012,3279.21997,3279.80005
2025-05-20 16:29:00,3279.78003,3279.86011,3278.36011,3278.38989
2025-05-20 16:30:00,3278.38989,3279.37012,3277.78003,3278.82007
2025-05-20 16:31:00,3278.83008,3279.03003,3277.97998,3277.98999
2025-05-20 16:32:00,3277.98999,3278.13989,3277.54004,3277.80005
2025-05-20 16:33:00,3277.80005,3278.38989,3277.38989,3278.11011
2025-05-20 16:34:00,3278.18994,3278.8501,3277.86011,3278.19995
2025-05-20 16:35:00,3278.19995,3278.38989,3276.59009,3276.95996
2025-05-20 16:36:00,3277.03003,3277.32007,3276.82007,3276.90991
2025-05-20 16:37:00,3276.91992,3277.11011,3276.29004,3276.37012
2025-05-20 16:38:00,3276.38989,3276.38989,3275.73999,3275.86011
2025-05-20 16:39:00,3275.8501,3276.3501,3275.32007,3276.03003
2025-05-20 16:40:00,3276.05005,3278.19995,3276.05005,3277.8999
2025-05-20 16:41:00,3277.88989,3278.19995,3277.59009,3278.11011
2025-05-20 16:42:00,3278.09009,3279.30005,3277.84009,3279.17993
2025-05-20 16:43:00,3279.17993,3279.88989,3278.78003,3279.84009
2025-05-20 16:44:00,3279.86011,3279.90991,3279.38989,3279.8501
2025-05-20 16:45:00,3279.84009,3280.25,3279.36011,3279.93994
2025-05-20 16:46:00,3279.93994,3279.96997,3278.3501,3278.37012
2025-05-20 16:47:00,3278.37988,3278.87988,3277.92993,3278.11011
2025-05-20 16:48:00,3278.11011,3278.27002,3277.32007,3277.48999
2025-05-20 16:49:00,3277.46997,3278.42993,3277.42993,3278.17993
2025-05-20 16:50:00,3278.12012,3278.12012,3276.81006,3276.91992
2025-05-20 16:51:00,3276.8999,3278.3999,3276.8999,3278.23999
2025-05-20 16:52:00,3278.25,3278.86011,3278.0,3278.8501
2025-05-20 16:53:00,3278.87012,3279.36011,3278.61011,3278.82007
2025-05-20 16:54:00,3278.79004,3279.98999,3278.66992,3279.97998
2025-05-20 16:55:00,3279.88989,3279.88989,3278.68994,3279.26001
2025-05-20 16:56:00,3279.28003,3279.8999,3278.71997,3279.84009
2025-05-20 16:57:00,3279.82007,3280.3501,3279.71997,3279.92993
2025-05-20 16:58:00,3279.96997,3280.07007,3279.26001,3279.37988
2025-05-20 16:59:00,3279.3999,3279.42993,3278.67993,3278.94995
2025-05-20 17:00:00,3278.92993,3279.34009,3278.70996,3278.8501
